"一応","ichiou","adv","at first glance; at least, just","必要かどうか分かりませんが、一応、その書類を持ってきてください","I’m not sure if the papers are needed, but please take them, just in case"
"与える","ataeru","v","give, present","私は彼女の両親に良い印象を与えようと努めた","I tried to make a good impression on her parents"
"利用（する）","riyou(suru)","n","use, utilization v utilize","私は時々図書館を利用する","I sometimes use the library"
"働く","hataraku","v","work","兄は自動車工場で働いている","My brother works at an automobile factory"
"一杯","ippai","n",", adv cup(ful), glass(ful), be full of, a lot of","ワインを一杯飲んだ","I took a glass of wine"
"近く","chikaku","n","near, nearby","いつも近くの店で買い物をする","I always do the shopping at a nearby store"
"つまり","tsumari","adv","in short, that is to say, after all","つまり何が言いたいのですか","In short, what is your point?"
"共","tomo","n","with, together","妻と共に田舎で農業を始めた","I took up farming with my wife in the countryside"
"存在（する）","sonzai(suru)","n","existence v exist","幽霊の存在を信じますか","Do you believe in ghosts?"
"絶対","zettai","n",", adv absolute, absolutely, whatever","明日の試合は絶対に勝たなければならない","We must win the game tomorrow"
"大切","taisetsu","na-adj","important","継続的に努力することが大切だ","It is important to make sustained efforts"
"足","ashi","n","foot; leg","ハイヒールを履くと足が痛む","My legs hurt when I wear high heels"
"切る","kiru","v","cut","紙を半分に切ってください","Please cut the paper in half"
"走る","hashiru","v","run","駅まで走りましょう間に合うかもしれません","Let’s run to the station We might make it"
"待つ","matsu","v","wait","ちょっとお待ちください","Wait a moment, please"
"写真","shashin","n","picture, photo","家族で写真を撮った","I took a picture with my family"
"子供たち","kodomo-tachi","n","children","公園で子供たちが遊んでいる","Children are playing in the park"
"だんだん","dandan","adv","gradually, more and more, less and less","だんだん寒くなってきた","It’s getting colder and colder"
"二つ","futa-tsu","n","two","リンゴを二つ買った","I bought two apples"
"楽しむ","tanoshimu","v","enjoy, have a good time","休暇を楽しむつもりだ","I will enjoy my holiday"
"五","go","n","five","五かける五は二十五","Five times five equals twenty-five"
"多く","ooku","n","many, most","そこには毎年多くの観光客が訪れる","Many tourists visit that place every year"
"寝る","neru","v","sleep; lie down, go to bed","昨夜は十一時に寝た","I went to bed at"
"英語","eigo","n","English language","英語が話せますか","Can you speak English?"
"決める","kimeru","v","decide, fix","待ち合わせの時間と場所を決めよう","Let’s fix the time and place to meet"
"忘れる","wasureru","v","forget","忘れないでください","Don’t forget"
"口","kuchi","n","mouth","大きく口を開けてください","Open your mouth, please"
"送る","okuru","v","send; spend (time)","母に感謝の手紙を送る","I will send my mother a letter of thanks"
"姿","sugata","n","figure, shape, appearance","最近彼の姿を見ない","I have seen nothing of him lately"
"なくなる","nakunaru","v","disappear; be gone","無駄遣いしていたので、すぐに貯金がなくなってしまった","As I wasted money the savings quickly disappeared"
"時期","jiki","n","time, period, season","この時期はいつも雪が降る","It always snows at this time of the year"
"逆","gyaku","n",", na-adj contrary, opposite","予想とは逆の結果が出た","The result was contrary to our expectations"
"頑張る","ganbaru","v","do one’s best","頑張ります","I’ll do my best"
"示す","shimesu","v","show","大使はその大臣の提案に興味を示した","The ambassador showed an interest in the minister’s suggestion"
"こそ","koso","p","EMPHATIC","今年こそ試験に合格したい","I want to pass the exam this year for sure"
"人々","hitobito","n","people","不景気のため、多くの人々が職を失った","Many people lost their jobs, because of the recession"
"道","michi","n","way, road","道を間違えてしまった","I went the wrong way"
"有名","yuumei","na-adj","famous, well-known","彼はとても有名な作家です","He is a very famous writer"
"思い","omoi","n","thought, mind, heart","その子はさびしい思いをしていたに違いない","The boy must have felt lonely"
"しかも","shikamo","conj","moreover, besides","その店の料理はおいしいし、しかも、安い","The food at the restaurant is delicious; moreover, it is cheap"
"彼ら","kare-ra","pron","they","彼らは会社の同僚です","They are colleagues in my company"
"山","yama","n","mountain","週末は友達と山に登る","I’m going to climb the mountain with my friends this weekend"
"程度","teido","n","degree, grade, level, limit","そのテキストは中級程度の日本語学習者向けです","The textbook was written for intermediate level learners of Japanese"
"願う","negau","v","wish, ask, pray","お二人の幸せを願っております","Best wishes for a happy life together"
"すでに","sudeni","adv","already, before","電車は既に出た後だった","The train had already gone"
"昭和","shouwa","n","Showa era","私は昭和の生まれです","I was born in the Showa era"
"向かう","mukau","v","face; go (toward, in the direction of)","私はこれから大阪へ向かいます","I’m going to Osaka"
"連れる","tsureru","v","take somebody, accompany","子供を公園へ連れて行った","I took my children to the park"
"変える","kaeru","v","change","話題を変えましょう","Let’s change the subject"
"影響（する）","eikyou(suru)","n","influence v affect, influence","彼の作品はピカソの影響を強く受けている","His works are greatly influenced by Picasso"
"病院","byouin","n","hospital, clinic","具合が悪かったので病院へ行った","I went to the hospital because I felt sick"
"年","toshi","n","year; age","彼女は年ほどには見えない","She looks young for her age"
